This is a logfile generated by pires.obd.readerlat:0.0;long:0.0;alt:0.0;vehicleid:qgj1172;readings: Off=OK; Select Protocol AUTO=OK; Reset OBD=ATZELM327v1.5; Echo Off=OK; AMBIENT_AIR_TEMP=...NODATA; Timeout=OK
TIME;LATITUDE;LONGITUDE;ALTITUDE;VEHICLE_ID;BAROMETRIC_PRESSURE;ENGINE_COOLANT_TEMP;FUEL_LEVEL;ENGINE_LOAD;AMBIENT_AIR_TEMP;ENGINE_RPM;INTAKE_MANIFOLD_PRESSURE;MAF;Term Fuel Trim Bank 1;FUEL_ECONOMY;Long Term Fuel Trim Bank 2;FUEL_TYPE;AIR_INTAKE_TEMP;FUEL_PRESSURE;SPEED;Short Term Fuel Trim Bank 2;Short Term Fuel Trim Bank 1;ENGINE_RUNTIME;THROTTLE_POS;DTC_NUMBER;TROUBLE_CODES;TIMING_ADVANCE;EQUIV_RATIO
1494583332428;-5.876381232433152;-35.21942298946657;44.4911850720199;qgj1172;null;74C;null;33.3%;null;551RPM;null;2.27g/s;null;null;null;null;30C;null;null;null;null;00:07:29;12.5%;null;null;null;1.0%
1494583334459;-5.876381232433152;-35.21942298946657;44.4911850720199;qgj1172;null;74C;null;33.3%;null;538RPM;null;2.30g/s;null;null;null;null;30C;null;0km/h;null;null;00:07:30;12.5%;null;null;null;1.0%
1494583336493;-5.876381232433152;-35.21942298946657;44.4911850720199;qgj1172;null;75C;null;33.3%;null;550RPM;null;2.36g/s;null;null;null;null;31C;null;0km/h;null;null;00:07:33;12.5%;null;null;null;1.0%
1494583337507;-5.876381232433152;-35.21942298946657;44.4911850720199;qgj1172;null;74C;null;38.4%;null;878RPM;null;3.83g/s;null;null;null;null;31C;null;null;null;null;00:07:35;14.1%;null;null;null;1.0%
1494583339526;-5.876381232433152;-35.21942298946657;44.4911850720199;qgj1172;null;75C;null;33.7%;null;838RPM;null;4.30g/s;null;null;null;null;31C;null;3km/h;null;null;00:07:36;14.5%;null;null;null;1.0%
1494583341550;-5.876381232433152;-35.21942298946657;44.4911850720199;qgj1172;null;75C;null;53.3%;null;1558RPM;null;13.08g/s;null;null;null;null;30C;null;12km/h;null;null;00:07:38;20.8%;null;null;null;1.0%
1494583343576;-5.876426000433557;-35.21935894198986;44.0015483727458;qgj1172;null;75C;null;64.3%;null;1625RPM;null;13.44g/s;null;null;null;null;30C;null;19km/h;null;null;00:07:40;20.4%;null;null;null;1.0%
1494583344591;-5.876482925811431;-35.21928727375123;43.64678784789206;qgj1172;null;75C;null;54.9%;null;1378RPM;null;10.72g/s;null;null;null;null;30C;null;null;null;null;00:07:42;18.4%;null;null;null;1.0%
1494583346623;-5.87653892344833;-35.21922179351713;43.846881312108664;qgj1172;null;75C;null;30.2%;null;1300RPM;null;4.72g/s;null;null;null;null;30C;null;21km/h;null;null;00:07:43;14.5%;null;null;null;1.0%
1494583348645;-5.876597507875929;-35.21914755665057;44.57738751615659;qgj1172;null;75C;null;58.4%;null;1492RPM;null;14.13g/s;null;null;null;null;30C;null;21km/h;null;null;00:07:45;20.8%;null;null;null;1.0%
1494583350669;-5.876671133130735;-35.21905114126775;45.48050283722402;qgj1172;null;75C;null;67.8%;null;1912RPM;null;16.72g/s;null;null;null;null;30C;null;26km/h;null;null;00:07:46;22.7%;null;null;null;1.0%
1494583352693;-5.876771415368088;-35.21892139281308;46.383079441687954;qgj1172;null;75C;null;74.1%;null;1804RPM;null;18.47g/s;null;null;null;null;30C;null;32km/h;null;null;00:07:48;24.7%;null;null;null;1.0%
1494583353698;-5.8768279052895025;-35.21884900396162;46.564346112932355;qgj1172;null;76C;null;78.0%;null;1861RPM;null;19.19g/s;null;null;null;null;30C;null;null;null;null;00:07:51;25.1%;null;null;null;1.0%
1494583355724;-5.876962929138862;-35.21867383329202;46.51105635149557;qgj1172;null;76C;null;71.4%;null;1779RPM;null;16.33g/s;null;null;null;null;30C;null;42km/h;null;null;00:07:52;21.2%;null;null;null;1.0%
1494583357748;-5.877092067565634;-35.218494751439984;46.60162764306264;qgj1172;null;76C;null;18.4%;null;1314RPM;null;3.02g/s;null;null;null;null;30C;null;39km/h;null;null;00:07:54;12.9%;null;null;null;1.0%
1494583358780;-5.877148710220511;-35.218414981191366;46.664286138891;qgj1172;null;77C;null;28.6%;null;1018RPM;null;3.61g/s;null;null;null;null;30C;null;null;null;null;00:07:56;13.7%;null;null;null;1.0%
1494583360813;-5.877235120401051;-35.218285558648326;47.03019760812022;qgj1172;null;77C;null;29.8%;null;936RPM;null;3.63g/s;null;null;null;null;30C;null;28km/h;null;null;00:07:57;13.7%;null;null;null;1.0%
1494583361832;-5.877273769993018;-35.218228224437915;47.05294550772875;qgj1172;null;77C;null;31.4%;null;946RPM;null;3.83g/s;null;null;null;null;30C;null;null;null;null;00:07:59;14.1%;null;null;null;1.0%
1494583363847;-5.877310490649012;-35.218176206297336;47.069816268405184;qgj1172;null;77C;null;30.6%;null;960RPM;null;3.77g/s;null;null;null;null;30C;null;22km/h;null;null;00:08:00;13.7%;null;null;null;1.0%
1494583364862;-5.877376488840785;-35.218089624306955;46.9822657985177;qgj1172;null;null;null;32.5%;null;1463RPM;null;4.88g/s;null;null;null;null;30C;null;null;null;null;00:08:02;14.5%;null;null;null;1.0%
1494583366886;-5.877447530772136;-35.21799732062494;47.13060342138357;qgj1172;null;77C;null;25.5%;null;1086RPM;null;3.63g/s;null;null;null;null;30C;null;21km/h;null;null;00:08:03;13.7%;null;null;null;1.0%
1494583368920;-5.8775021652545245;-35.21792795570719;46.39151876121243;qgj1172;null;77C;null;19.6%;null;1113RPM;null;2.80g/s;null;null;null;null;30C;null;19km/h;null;null;00:08:05;12.9%;null;null;null;1.0%
1494583370940;-5.877583667594848;-35.217823706662585;47.00115690659715;qgj1172;null;77C;null;31.4%;null;1538RPM;null;6.63g/s;null;null;null;null;30C;null;20km/h;null;null;00:08:07;16.1%;null;null;null;1.0%
1494583372964;-5.877601143817615;-35.21774360512529;47.627865950336535;qgj1172;null;77C;null;20.4%;null;1032RPM;null;2.74g/s;null;null;null;null;30C;null;18km/h;null;null;00:08:09;12.9%;null;null;null;1.0%
1494583374987;-5.877589344416246;-35.217698881251145;47.65038738214146;qgj1172;null;77C;null;26.3%;null;1081RPM;null;10.69g/s;null;null;null;null;30C;null;17km/h;null;null;00:08:11;17.3%;null;null;null;1.0%
1494583377009;-5.877553561817442;-35.21754904583527;46.9679216225114;qgj1172;null;78C;null;72.5%;null;1510RPM;null;14.36g/s;null;null;null;null;30C;null;21km/h;null;null;00:08:13;21.6%;null;null;null;1.0%
1494583379032;-5.8776009817379835;-35.21745051083303;46.18984928885199;qgj1172;null;77C;null;67.1%;null;1595RPM;null;14.24g/s;null;null;null;null;30C;null;23km/h;null;null;00:08:15;21.2%;null;null;null;1.0%
1494583380041;-5.877633371413785;-35.21741049716815;46.044893999612654;qgj1172;null;78C;null;29.4%;null;1211RPM;null;4.36g/s;null;null;null;null;30C;null;null;null;null;00:08:17;14.1%;null;null;null;1.0%
1494583382064;-5.877701935965361;-35.21734558085029;46.096317953550795;qgj1172;null;78C;null;27.8%;null;1001RPM;null;3.94g/s;null;null;null;null;30C;null;15km/h;null;null;00:08:18;14.1%;null;null;null;1.0%
1494583384085;-5.877756933550448;-35.21730377014712;46.06191801851841;qgj1172;null;78C;null;20.8%;null;1126RPM;null;3.02g/s;null;null;null;null;30C;null;12km/h;null;null;00:08:20;13.3%;null;null;null;1.0%
1494583386106;-5.8778054846659;-35.2172721224094;45.99821905868577;qgj1172;null;78C;null;23.9%;null;1005RPM;null;7.02g/s;null;null;null;null;30C;null;13km/h;null;null;00:08:22;13.3%;null;null;null;1.0%
1494583388130;-5.877851426699166;-35.21724722274033;45.96150958548009;qgj1172;null;78C;null;21.2%;null;1032RPM;null;2.86g/s;null;null;null;null;30C;null;15km/h;null;null;00:08:24;13.3%;null;null;null;1.0%
1494583390155;-5.877910436062457;-35.21721153502915;45.281060610870696;qgj1172;null;78C;null;26.3%;null;1222RPM;null;3.63g/s;null;null;null;null;30C;null;16km/h;null;null;00:08:26;13.7%;null;null;null;1.0%
1494583392181;-5.877979718832664;-35.21716319043217;44.72471139490474;qgj1172;null;78C;null;21.2%;null;1002RPM;null;2.88g/s;null;null;null;null;31C;null;15km/h;null;null;00:08:28;13.7%;null;null;null;1.0%
1494583394210;-5.878037624090488;-35.217110422299896;44.231247181402125;qgj1172;null;78C;null;43.5%;null;1012RPM;null;4.80g/s;null;null;null;null;30C;null;13km/h;null;null;00:08:31;14.5%;null;null;null;1.0%
1494583395221;-5.878037624090488;-35.217110422299896;44.231247181402125;qgj1172;null;78C;null;34.5%;null;961RPM;null;5.02g/s;null;null;null;null;30C;null;null;null;null;00:08:32;14.5%;null;null;null;1.0%
1494583397243;-5.878071666997574;-35.21707245146216;44.23447056284403;qgj1172;null;78C;null;42.4%;null;932RPM;null;5.30g/s;null;null;null;null;30C;null;6km/h;null;null;00:08:34;15.3%;null;null;null;1.0%
1494583398255;-5.878071666997574;-35.21707245146216;44.23447056284403;qgj1172;null;78C;null;43.5%;null;923RPM;null;5.16g/s;null;null;null;null;30C;null;3km/h;null;null;00:08:35;14.9%;null;null;null;1.0%
1494583399263;-5.878071666997574;-35.21707245146216;44.23447056284403;qgj1172;null;78C;null;44.3%;null;904RPM;null;4.52g/s;null;null;null;null;30C;null;null;null;null;00:08:36;14.9%;null;null;null;1.0%
1494583401288;-5.878071666997574;-35.21707245146216;44.23447056284403;qgj1172;null;78C;null;44.3%;null;783RPM;null;2.97g/s;null;null;null;null;30C;null;0km/h;null;null;00:08:37;14.1%;null;null;null;1.0%
1494583402297;-5.878071666997574;-35.21707245146216;44.23447056284403;qgj1172;null;78C;null;32.2%;null;601RPM;null;2.33g/s;null;null;null;null;31C;null;null;null;null;00:08:39;12.5%;null;null;null;1.0%
1494583404317;-5.878071666997574;-35.21707245146216;44.23447056284403;qgj1172;null;78C;null;32.2%;null;545RPM;null;2.24g/s;null;null;null;null;31C;null;0km/h;null;null;00:08:40;12.5%;null;null;null;1.0%
1494583405325;-5.878071666997574;-35.21707245146216;44.23447056284403;qgj1172;null;78C;null;32.2%;null;549RPM;null;2.27g/s;null;null;null;null;31C;null;null;null;null;00:08:42;12.5%;null;null;null;1.0%
1494583407351;-5.878071666997574;-35.21707245146216;44.23447056284403;qgj1172;null;78C;null;32.9%;null;561RPM;null;2.27g/s;null;null;null;null;31C;null;0km/h;null;null;00:08:43;12.5%;null;null;null;1.0%
1494583409371;-5.878071666997574;-35.21707245146216;44.23447056284403;qgj1172;null;79C;null;32.9%;null;552RPM;null;2.30g/s;null;null;null;null;31C;null;0km/h;null;null;00:08:45;12.5%;null;null;null;1.0%
1494583411391;-5.878071666997574;-35.21707245146216;44.23447056284403;qgj1172;null;79C;null;40.8%;null;808RPM;null;4.41g/s;null;null;null;null;31C;null;0km/h;null;null;00:08:47;14.5%;null;null;null;1.0%
1494583412404;-5.878071666997574;-35.21707245146216;44.23447056284403;qgj1172;null;79C;null;44.3%;null;818RPM;null;4.38g/s;null;null;null;null;31C;null;null;null;null;00:08:49;14.5%;null;null;null;1.0%
1494583414428;-5.878071666997574;-35.21707245146216;44.23447056284403;qgj1172;null;79C;null;43.1%;null;785RPM;null;4.38g/s;null;null;null;null;31C;null;0km/h;null;null;00:08:50;14.5%;null;null;null;1.0%
1494583415452;-5.878071666997574;-35.21707245146216;44.23447056284403;qgj1172;null;79C;null;42.7%;null;801RPM;null;4.27g/s;null;null;null;null;31C;null;null;null;null;00:08:52;14.5%;null;null;null;1.0%
1494583417471;-5.878071666997574;-35.21707245146216;44.23447056284403;qgj1172;null;79C;null;42.7%;null;812RPM;null;4.27g/s;null;null;null;null;31C;null;0km/h;null;null;00:08:54;14.5%;null;null;null;1.0%
1494583419490;-5.878071666997574;-35.21707245146216;44.23447056284403;qgj1172;null;79C;null;43.1%;null;778RPM;null;4.22g/s;null;null;null;null;31C;null;0km/h;null;null;00:08:56;14.5%;null;null;null;1.0%
1494583421507;-5.878071666997574;-35.21707245146216;44.23447056284403;qgj1172;null;79C;null;33.3%;null;588RPM;null;2.27g/s;null;null;null;null;32C;null;0km/h;null;null;00:08:58;12.5%;null;null;null;1.0%
1494583422526;-5.878071666997574;-35.21707245146216;44.23447056284403;qgj1172;null;null;null;32.2%;null;558RPM;null;2.22g/s;null;null;null;null;32C;null;null;null;null;00:09:00;12.5%;null;null;null;1.0%
1494583424541;-5.878071666997574;-35.21707245146216;44.23447056284403;qgj1172;null;79C;null;32.2%;null;553RPM;null;2.22g/s;null;null;null;null;32C;null;0km/h;null;null;00:09:00;12.5%;null;null;null;1.0%
1494583426550;-5.878071666997574;-35.21707245146216;44.23447056284403;qgj1172;null;79C;null;32.2%;null;562RPM;null;2.22g/s;null;null;null;null;32C;null;0km/h;null;null;00:09:03;12.5%;null;null;null;1.0%
1494583427559;-5.878071666997574;-35.21707245146216;44.23447056284403;qgj1172;null;80C;null;41.2%;null;613RPM;null;3.47g/s;null;null;null;null;32C;null;0km/h;null;null;00:09:05;14.1%;null;null;null;1.0%
1494583429591;-5.878071666997574;-35.21707245146216;44.23447056284403;qgj1172;null;80C;null;44.7%;null;754RPM;null;4.24g/s;null;null;null;null;32C;null;3km/h;null;null;00:09:06;14.1%;null;null;null;1.0%
1494583431630;-5.878071666997574;-35.21707245146216;44.23447056284403;qgj1172;null;80C;null;41.6%;null;815RPM;null;4.27g/s;null;null;null;null;32C;null;0km/h;null;null;00:09:08;14.5%;null;null;null;1.0%
1494583433696;-5.878071666997574;-35.21707245146216;44.23447056284403;qgj1172;null;80C;null;42.7%;null;776RPM;null;4.72g/s;null;null;null;null;32C;null;5km/h;null;null;00:09:10;14.9%;null;null;null;1.0%
1494583435723;-5.878165096722274;-35.21697062989554;44.89971382528346;qgj1172;null;80C;null;52.9%;null;1346RPM;null;2.91g/s;null;null;null;null;32C;null;8km/h;null;null;00:09:12;16.5%;null;null;null;1.0%
1494583437743;-5.878209226577728;-35.21692981418477;45.00577117623743;qgj1172;null;80C;null;42.4%;null;921RPM;null;4.86g/s;null;null;null;null;32C;null;3km/h;null;null;00:09:14;14.9%;null;null;null;1.0%
1494583438754;-5.878209226577728;-35.21692981418477;45.00577117623743;qgj1172;null;80C;null;34.5%;null;578RPM;null;2.27g/s;null;null;null;null;32C;null;null;null;null;00:09:16;12.5%;null;null;null;1.0%
1494583439767;-5.878209226577728;-35.21692981418477;45.00577117623743;qgj1172;null;80C;null;33.3%;null;552RPM;null;2.24g/s;null;null;null;null;32C;null;0km/h;null;null;00:09:16;12.5%;null;null;null;1.0%
1494583441791;-5.878209226577728;-35.21692981418477;45.00577117623743;qgj1172;null;80C;null;33.3%;null;549RPM;null;2.24g/s;null;null;null;null;32C;null;0km/h;null;null;00:09:18;12.5%;null;null;null;1.0%
1494583443845;-5.878209226577728;-35.21692981418477;45.00577117623743;qgj1172;null;80C;null;32.9%;null;553RPM;null;2.24g/s;null;null;null;null;32C;null;0km/h;null;null;00:09:19;12.5%;null;null;null;1.0%
1494583445867;-5.878209226577728;-35.21692981418477;45.00577117623743;qgj1172;null;80C;null;32.9%;null;569RPM;null;2.24g/s;null;null;null;null;32C;null;0km/h;null;null;00:09:22;12.5%;null;null;null;1.0%
1494583447887;-5.878209226577728;-35.21692981418477;45.00577117623743;qgj1172;null;80C;null;42.4%;null;765RPM;null;4.11g/s;null;null;null;null;32C;null;0km/h;null;null;00:09:24;14.1%;null;null;null;1.0%
1494583449909;-5.878209226577728;-35.21692981418477;45.00577117623743;qgj1172;null;81C;null;45.1%;null;802RPM;null;4.30g/s;null;null;null;null;32C;null;0km/h;null;null;00:09:26;14.5%;null;null;null;1.0%
1494583450922;-5.878209226577728;-35.21692981418477;45.00577117623743;qgj1172;null;80C;null;43.5%;null;814RPM;null;4.19g/s;null;null;null;null;32C;null;null;null;null;00:09:28;14.1%;null;null;null;1.0%
1494583452940;-5.878209226577728;-35.21692981418477;45.00577117623743;qgj1172;null;80C;null;43.5%;null;796RPM;null;4.24g/s;null;null;null;null;32C;null;0km/h;null;null;00:09:29;14.1%;null;null;null;1.0%
1494583453952;-5.878209226577728;-35.21692981418477;45.00577117623743;qgj1172;null;80C;null;60.8%;null;1479RPM;null;12.41g/s;null;null;null;null;32C;null;null;null;null;00:09:31;19.2%;null;null;null;1.0%
1494583455971;-5.878209226577728;-35.21692981418477;45.00577117623743;qgj1172;null;80C;null;58.8%;null;1559RPM;null;11.16g/s;null;null;null;null;32C;null;14km/h;null;null;00:09:32;19.2%;null;null;null;1.0%
1494583456983;-5.878348852946627;-35.21686580819222;47.781922209559966;qgj1172;null;80C;null;47.5%;null;1372RPM;null;3.83g/s;null;null;null;null;32C;null;null;null;null;00:09:34;13.7%;null;null;null;1.0%
1494583459008;-5.878348852946627;-35.21686580819222;47.781922209559966;qgj1172;null;80C;null;21.6%;null;1223RPM;null;3.24g/s;null;null;null;null;32C;null;9km/h;null;null;00:09:35;13.3%;null;null;null;1.0%
1494583461033;-5.878348852946627;-35.21686580819222;47.781922209559966;qgj1172;null;81C;null;33.7%;null;924RPM;null;4.16g/s;null;null;null;null;32C;null;0km/h;null;null;00:09:37;14.1%;null;null;null;1.0%
1494583463053;-5.878348852946627;-35.21686580819222;47.781922209559966;qgj1172;null;81C;null;34.1%;null;583RPM;null;2.38g/s;null;null;null;null;32C;null;0km/h;null;null;00:09:39;12.5%;null;null;null;1.0%
1494583465080;-5.878348852946627;-35.21686580819222;47.781922209559966;qgj1172;null;81C;null;32.9%;null;552RPM;null;2.33g/s;null;null;null;null;32C;null;0km/h;null;null;00:09:41;12.5%;null;null;null;1.0%
1494583466099;-5.878348852946627;-35.21686580819222;47.781922209559966;qgj1172;null;81C;null;43.1%;null;732RPM;null;4.41g/s;null;null;null;null;32C;null;null;null;null;00:09:43;14.5%;null;null;null;1.0%
1494583468126;-5.878348852946627;-35.21686580819222;47.781922209559966;qgj1172;null;81C;null;46.3%;null;767RPM;null;4.24g/s;null;null;null;null;32C;null;0km/h;null;null;00:09:44;14.5%;null;null;null;1.0%
1494583470148;-5.878348852946627;-35.21686580819222;47.781922209559966;qgj1172;null;81C;null;43.9%;null;792RPM;null;4.24g/s;null;null;null;null;32C;null;0km/h;null;null;00:09:46;14.5%;null;null;null;1.0%
1494583472174;-5.878348852946627;-35.21686580819222;47.781922209559966;qgj1172;null;81C;null;42.7%;null;811RPM;null;4.22g/s;null;null;null;null;32C;null;0km/h;null;null;00:09:49;14.1%;null;null;null;1.0%
1494583474195;-5.878348852946627;-35.21686580819222;47.781922209559966;qgj1172;null;81C;null;43.5%;null;799RPM;null;4.08g/s;null;null;null;null;32C;null;0km/h;null;null;00:09:50;14.1%;null;null;null;1.0%
1494583475206;-5.878348852946627;-35.21686580819222;47.781922209559966;qgj1172;null;81C;null;40.4%;null;925RPM;null;4.44g/s;null;null;null;null;32C;null;null;null;null;00:09:52;14.1%;null;null;null;1.0%
1494583477237;-5.878396085052539;-35.21683085420646;48.27496915243334;qgj1172;null;81C;null;23.9%;null;1129RPM;null;2.97g/s;null;null;null;null;32C;null;7km/h;null;null;00:09:53;13.7%;null;null;null;1.0%
1494583479264;-5.878396085052539;-35.21683085420646;48.27496915243334;qgj1172;null;81C;null;29.4%;null;968RPM;null;3.47g/s;null;null;null;null;33C;null;5km/h;null;null;00:09:55;13.7%;null;null;null;1.0%
1494583480274;-5.878396085052539;-35.21683085420646;48.27496915243334;qgj1172;null;81C;null;29.4%;null;952RPM;null;2.55g/s;null;null;null;null;33C;null;null;null;null;00:09:57;12.9%;null;null;null;1.0%
1494583482300;-5.8784577010870045;-35.21674700964914;47.835138197334295;qgj1172;null;81C;null;22.4%;null;1047RPM;null;3.30g/s;null;null;null;null;33C;null;5km/h;null;null;00:09:59;14.5%;null;null;null;1.0%
1494583483305;-5.8784577010870045;-35.21674700964914;47.835138197334295;qgj1172;null;81C;null;36.5%;null;960RPM;null;4.72g/s;null;null;null;null;32C;null;null;null;null;00:10:01;14.5%;null;null;null;1.0%
1494583485330;-5.8784932745697605;-35.21670396809391;47.51338300447188;qgj1172;null;81C;null;41.2%;null;882RPM;null;4.47g/s;null;null;null;null;32C;null;4km/h;null;null;00:10:02;14.5%;null;null;null;1.0%
1494583487353;-5.8784932745697605;-35.21670396809391;47.51338300447188;qgj1172;null;81C;null;52.5%;null;868RPM;null;7.41g/s;null;null;null;null;32C;null;7km/h;null;null;00:10:04;16.5%;null;null;null;1.0%
1494583489387;-5.87853077626747;-35.21666546505298;47.27949947019663;qgj1172;null;81C;null;28.6%;null;1043RPM;null;4.05g/s;null;null;null;null;32C;null;8km/h;null;null;00:10:06;14.1%;null;null;null;1.0%
1494583491419;-5.8785709645563635;-35.216625071547256;47.041928858856586;qgj1172;null;81C;null;31.4%;null;965RPM;null;3.86g/s;null;null;null;null;32C;null;6km/h;null;null;00:10:07;14.1%;null;null;null;1.0%
1494583493586;-5.8785709645563635;-35.216625071547256;47.041928858856586;qgj1172;null;81C;null;43.5%;null;915RPM;null;7.38g/s;null;null;null;null;32C;null;5km/h;null;null;00:10:09;14.5%;null;null;null;1.0%
1494583495696;-5.8785709645563635;-35.216625071547256;47.041928858856586;qgj1172;null;81C;null;38.0%;null;1410RPM;null;3.99g/s;null;null;null;null;32C;null;11km/h;null;null;00:10:11;11.8%;null;null;null;1.0%
1494583497723;-5.878620089066218;-35.2166001671133;46.59824546268136;qgj1172;null;82C;null;34.9%;null;992RPM;null;3.97g/s;null;null;null;null;32C;null;0km/h;null;null;00:10:13;13.7%;null;null;null;1.0%
1494583499760;-5.878620089066218;-35.2166001671133;46.59824546268136;qgj1172;null;82C;null;34.1%;null;597RPM;null;2.58g/s;null;null;null;null;32C;null;0km/h;null;null;00:10:16;12.5%;null;null;null;1.0%
1494583500770;-5.878620089066218;-35.2166001671133;46.59824546268136;qgj1172;null;82C;null;38.8%;null;601RPM;null;4.08g/s;null;null;null;null;32C;null;0km/h;null;null;00:10:17;14.1%;null;null;null;1.0%
1494583502798;-5.878620089066218;-35.2166001671133;46.59824546268136;qgj1172;null;82C;null;44.3%;null;732RPM;null;4.16g/s;null;null;null;null;32C;null;0km/h;null;null;00:10:19;14.5%;null;null;null;1.0%
1494583504848;-5.878666132415832;-35.216593984194915;46.49584827580799;qgj1172;null;82C;null;58.4%;null;1525RPM;null;10.41g/s;null;null;null;null;32C;null;7km/h;null;null;00:10:21;18.4%;null;null;null;1.0%
1494583506868;-5.878719759035601;-35.21655264731064;46.048841779135884;qgj1172;null;82C;null;26.3%;null;1142RPM;null;3.77g/s;null;null;null;null;32C;null;12km/h;null;null;00:10:23;13.7%;null;null;null;1.0%
1494583508893;-5.878783915192832;-35.21649904673421;45.96560209125763;qgj1172;null;82C;null;58.0%;null;1896RPM;null;14.61g/s;null;null;null;null;32C;null;20km/h;null;null;00:10:25;21.2%;null;null;null;1.0%
1494583510915;-5.878865442409507;-35.21643296120476;46.55393574181051;qgj1172;null;83C;null;18.8%;null;1460RPM;null;3.38g/s;null;null;null;null;32C;null;23km/h;null;null;00:10:27;13.7%;null;null;null;1.0%
1494583512939;-5.879011408837885;-35.216310732797496;47.35695466860494;qgj1172;null;83C;null;47.8%;null;1700RPM;null;3.52g/s;null;null;null;null;32C;null;24km/h;null;null;00:10:29;18.8%;null;null;null;1.0%
1494583514961;-5.879123050303441;-35.21621731542334;47.31360374863817;qgj1172;null;83C;null;47.8%;null;1673RPM;null;12.72g/s;null;null;null;null;32C;null;28km/h;null;null;00:10:31;18.8%;null;null;null;1.0%
1494583515987;-5.879188641981627;-35.2161651270841;47.38336835175969;qgj1172;null;null;null;58.0%;null;1713RPM;null;11.88g/s;null;null;null;null;32C;null;null;null;null;00:10:33;19.2%;null;null;null;1.0%
1494583518015;-5.879330755854367;-35.21605218127319;47.91629094022248;qgj1172;null;83C;null;55.3%;null;1583RPM;null;11.33g/s;null;null;null;null;32C;null;36km/h;null;null;00:10:34;18.8%;null;null;null;1.0%
1494583519036;-5.8794063995805805;-35.21599260761574;48.51625538832013;qgj1172;null;83C;null;44.3%;null;1328RPM;null;3.27g/s;null;null;null;null;32C;null;null;null;null;00:10:36;13.7%;null;null;null;1.0%
1494583521058;-5.879553284457861;-35.215876919446615;49.36973887163805;qgj1172;null;84C;null;20.0%;null;1161RPM;null;3.74g/s;null;null;null;null;32C;null;35km/h;null;null;00:10:37;12.9%;null;null;null;1.0%
1494583523085;-5.879694298833936;-35.21576487028885;50.0529513628063;qgj1172;null;83C;null;31.0%;null;948RPM;null;3.69g/s;null;null;null;null;32C;null;35km/h;null;null;00:10:39;13.7%;null;null;null;1.0%
1494583524096;-5.879760855192772;-35.21571323429715;49.95836064841236;qgj1172;null;83C;null;29.8%;null;983RPM;null;5.74g/s;null;null;null;null;32C;null;null;null;null;00:10:41;13.7%;null;null;null;1.0%
1494583526116;-5.879901651442908;-35.2156046581458;49.24637738797877;qgj1172;null;83C;null;37.6%;null;1271RPM;null;5.44g/s;null;null;null;null;32C;null;35km/h;null;null;00:10:42;14.5%;null;null;null;1.0%
1494583528141;-5.880038467607105;-35.21549997580116;47.796600683351826;qgj1172;null;83C;null;28.6%;null;1029RPM;null;3.58g/s;null;null;null;null;32C;null;35km/h;null;null;00:10:44;13.7%;null;null;null;1.0%
1494583530163;-5.88018390197852;-35.215379322863726;46.04725521145528;qgj1172;null;83C;null;19.6%;null;1185RPM;null;16.97g/s;null;null;null;null;32C;null;37km/h;null;null;00:10:46;20.8%;null;null;null;1.0%
1494583531173;-5.880260677085602;-35.21531956883056;45.49363993021328;qgj1172;null;83C;null;49.4%;null;1845RPM;null;9.91g/s;null;null;null;null;32C;null;null;null;null;00:10:48;18.4%;null;null;null;1.0%
1494583533198;-5.8804213868101005;-35.21519935697183;44.03747166848437;qgj1172;null;83C;null;50.2%;null;1504RPM;null;1.74g/s;null;null;null;null;32C;null;41km/h;null;null;00:10:49;17.3%;null;null;null;1.0%
1494583534208;-5.880492309460358;-35.215148632587365;43.55493670047141;qgj1172;null;83C;null;19.2%;null;1308RPM;null;3.33g/s;null;null;null;null;32C;null;null;null;null;00:10:51;13.7%;null;null;null;1.0%
1494583536229;-5.880635196775779;-35.21505272067793;42.828267553957154;qgj1172;null;84C;null;18.4%;null;1396RPM;null;8.77g/s;null;null;null;null;32C;null;36km/h;null;null;00:10:52;17.3%;null;null;null;1.0%
1494583538258;-5.880798348699076;-35.21492648678344;42.04097359453744;qgj1172;null;84C;null;50.6%;null;1532RPM;null;9.83g/s;null;null;null;null;32C;null;39km/h;null;null;00:10:54;18.0%;null;null;null;0.0%
1494583540290;-5.880956710701662;-35.21480122002095;40.9618946716795;qgj1172;null;84C;null;51.8%;null;1426RPM;null;9.94g/s;null;null;null;null;32C;null;40km/h;null;null;00:10:57;17.6%;null;null;null;1.0%
1494583541308;-5.88103246973063;-35.21473910668289;40.1906224121068;qgj1172;null;84C;null;26.7%;null;1344RPM;null;7.22g/s;null;null;null;null;32C;null;null;null;null;00:10:58;15.3%;null;null;null;1.0%
1494583543339;-5.881189887850807;-35.21461135405326;38.28964510206931;qgj1172;null;84C;null;37.6%;null;1446RPM;null;9.52g/s;null;null;null;null;32C;null;39km/h;null;null;00:11:00;18.0%;null;null;null;1.0%
1494583545370;-5.8813603432267625;-35.214468859251255;36.53106124140469;qgj1172;null;84C;null;20.8%;null;1052RPM;null;5.05g/s;null;null;null;null;32C;null;38km/h;null;null;00:11:02;13.3%;null;null;null;1.0%
1494583547404;-5.881511040907334;-35.2143407402857;35.23782663988777;qgj1172;null;84C;null;20.0%;null;983RPM;null;2.63g/s;null;null;null;null;32C;null;34km/h;null;null;00:11:04;12.9%;null;null;null;1.0%
